product_id,product_name,brand,ingredients,price,shade,verified_flag,review_count,average_rating,total_sales,monk_category,skin_suitability
PRD_00712,invisiblur™ perfecting shield broad spectrum spf 30 pa+++,murad,"Isododecane, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Caprylyl Methicone, Caprylic/Capric Triglyceride, Phenyl Trimethicone, Diethylhexyl 2,6-Naphthalate, Propylene Glycol Dicaprate, Hydrogenated Soybean Oil, Hydrogenated Soy Polyglycerides, C15-23 Alkane, Helianthus Annuus (Sunflower) Seed Cake, Ribes Nigrum (Black Currant) Seed Extract, Octyldodecanol, Octyldodecyl Oleate, PEG -8 Dimethicone, Octyldodecyl Stearoyl Stearate, Alcohol, Hordeum Vulgare (Barley) Extract, Butylene Glycol, Lentinus Edodes (Shiitake Mushroom) Extract, Mucor Miehei Extract, Paeonia Suffruticosa Root Extract, Ascorbic Acid, Tocopheryl Acetate, Retinyl Palmitate, Silica, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Cucumis Sativus (Cucumber) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Solidago Virgaurea (Goldenrod) Extract, Benzyl Benzoate, Citral, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool, Fragrance.",65.0,unknown,1,8,4.18,1251.0,,normal
PRD_00816,minus serum,private doctor,"Water, Dipropylene Glycol, Glycerin, Alcohol Denat., Betaine, Pentylene Glycol, Curcuma Longa (Turmeric) Root Extract, 1,2-Hexanediol, PVP, Dimethicone, Linum Usitatissimum (Linseed) Seed Extract, Lactobacillus Ferment, Hydrolyzed Sponge, PEG-60 Hydrogenated Castor Oil, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Tromethamine, Lecithin, Octyldodeceth-16, Eclipta Prostrata Extract, Glyceryl Polyacrylate, Betaine Salicylate, Polyquaternium-51, Sodium Hyaluronate, Adenosine, Fragrance (Parfum), Xanthan Gum, Alcohol, Disodium EDTA, Dextrin, Phenoxyethanol, Theobroma Cacao (Cocoa) Seed Extract, Sodium Deoxycholate, Prunella Vulgaris Flower/Leaf/Stem Extract, Dioscorea Japonica Root Extract, Morus Alba Root Extract.",49.0,unknown,1,7,4.98,743.0,,normal
PRD_01387,visionnaire advanced skin corrector serum,lancôme,"Water, Cyclohexasiloxane, Glycerin, Alcohol Denat., Sodium Tetrahydrojasmonate, Polysilicone-11, Octyldodecanol, Hdi/Trimethylol Hexyllactone Crosspolymer, Dipropylene Glycol, Bis-Peg/Ppg-16/16 Peg/Ppg-16/16 Dimethicone, Ci 77891 / Titanium Dioxide, Mica, Secale Cereale Extract / Rye Seed Extract, Sodium Hyaluronate, Hydroxyethylcellulose, Phenoxyethanol, Adenosine, Poloxamer 338, Ammonium Polyacryldimethyltauramide / Ammonium Polyacryloyldimethyl Taurate, Dimethicone, Dimethiconol, Pentylene Glycol, Caprylic/Capric Triglyceride, Disodium Edta, Methyldihydrojasmonate, Citronellol, Inulin Lauryl Carbamate, Fragrance.",116.0,unknown,1,6,3.03,1645.0,,normal
PRD_00983,prism exfoliating glow potion,herbivore,"Aloe Barbadensis (Aloe Vera) Leaf Juice, Sodium Hyaluronate, Rosa Damascena (Rose) Flower Water, Glycerin, Malus Fructus (Apple) Extract, Leuconostoc/Radish Root Ferment Filtrate, Populus Tremuloides (Aspen) Bark Extract, Salix Nigra (Willow) Bark Extract, Terminalia Ferdinandiana Fruit Extract (Kakadu Plum), Vaccinium Myrtillus, (Bilberry) Extract, Saccharum Officinarum (Sugar Cane) Extract, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract.",62.0,unknown,1,7,3.7,2888.0,,normal
PRD_01077,retinol youth renewal serum,murad,"Water, Cyclopentasiloxane, Isopropyl Palmitate, C14-22 Alcohols, Polymethylsilsesquioxane, Dimethicone, Propanediol, Glyceryl Stearate, PEG-100 Stearate, Shea Butter Ethyl Esters, Retinol, Hydroxypinacolone Retinoate, Ceramide NP, Sodium Hyaluronate, Solanum Lycopersicum (Tomato) Fruit Extract, Swertia Chirata Extract, Squalane, Punica Granatum Extract, Tocopheryl Acetate, Glycine Soja (Soybean) Extract, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Glycerin, Caprylic/Capric Triglyceride, Dimethyl Isosorbide, Silica, Ethylhexyl Palmitate, Silica Dimethyl Silylate, Butylene Glycol, Lecithin, Ammonium Acryloyldimethyltaurate/VP Copolymer, C12-20 Alkyl Glucoside, Cetyl Palmitate, Laureth-23, Polysorbate 20, Trideceth-6 Phosphate, Synthetic Fluorphlogopite, Phenoxyethanol, Ethylhexylglycerin, Chlorphenesin, Disodium EDTA, Sodium Hydroxide, Tris(Tetramethylhydroxypiperidinol) Citrate, Sodium Benzotriazolyl Butylphenol Sulfonate, Titanium Dioxide (CI 77891), Red 4 (CI 14700), Alpha-Isomethyl Ionone, Citronellol, Fragrance.",88.0,unknown,1,6,4.49,2694.0,,dry
PRD_01372,vine[activ] vitamin c anti-wrinkle serum,caudalie,"Water, Squalane*, Butylene Glycol*, Glycerin*, C14-22 Alcohols*, Ethylhexylglycerin, Ascorbyl Tetraisopalmitate, Polyacrylate Crosspolymer-6, Parfum (Fragrance), Tocopherol*, Glyceryl Stearate Se*, Palmitoyl Grape Seed Extract*, C12-20 Alkyl Glucoside*, Hydrolyzed Hyaluronic Acid , Phenylpropanol, Picea Abies Extract*, Propanediol*, Acacia Senegal Gum*, Caprylyl Glycol, Xanthan Gum, Sodium Phytate*, Citric Acid* (193/031) *. Plant Origin.",52.0,unknown,1,7,5.0,3512.0,,normal
PRD_01357,un-wrinkle peel pads,peter thomas roth,"Water, Ethoxydiglycol, Glycolic Acid, Rosa Centifolia Flower Water, Sodium Lactate, Ppg-5-Ceteth-20, Hamamelis Virginiana (Witch Hazel) Extract, Butylene Glycol, Arginine, Propylene Glycol, Salicylic Acid, Aminobutyric Acid, Retinyl Palmitate, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, Alanine, Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Citrus Limon (Lemon) Peel Extract, Zingiber Officinale (Ginger) Root Extract, Citrus Aurantifolia (Lime) Peel Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Tangerina (Tangerine) Peel Extract, Mentha Piperita (Peppermint) Extract, Salvia Officinalis (Sage) Leaf Extract, Borago Officinalis Seed Extract, Caprylic/Capric Triglyceride, Symphytum Officinale Root Extract, Peg-8 Dimethicone, Octyldodecanol, Ascorbic Acid, Silica, Sodium Propoxyhydroxypropyl Thiosulfate Silica, Benzoic Acid, Sodium Hydroxide, Phenoxyethanol, Diazolidinyl Urea, Methylparaben, Propylparaben, Butylparaben, Ethylparaben, Isobutylparaben.",45.0,unknown,1,6,4.39,6440.0,,oily
PRD_01394,vitamin c ester brightening serum,perricone md,"Water, Tetrahexyldecyl Ascorbate, Caprylyl Methicone, Hydrogenated Lecithin, Behenyl Alcohol, Benzyl Alcohol, Squalane, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ferulic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Polysorbate 20, Xanthan Gum, Beta-Glucan, Fragrance, Sorbitol, Limonene, Stearyl Glycyrrhetinate, Disodium EDTA, Elaeis Guineensis (Palm) Oil, Tocotrienols, Linalool, Tocopherol, Citral, Citronellol.",69.0,unknown,1,9,3.69,1565.0,,dry
PRD_01265,the microdelivery resurfacing peel,philosophy,"The Microdelivery Peel Step I:
Peg-6, Sodium Bicarbonate, Oleth-20, Glyceryl Stearate Se, Silica, Magnesium Ascorbyl Phosphate, Tocopheryl Acetate, Retinyl Palmitate, Ethylhexyl Palmitate, Citrus Aurantium Dulcis (Orange) Oil, Tribehenin, Sorbitan Isostearate, Palmitoyl Oligopeptide, Beta-Carotene, Isopropylparaben, Isobutylparaben, Butylparaben, Methylparaben, Propylparaben.

The Microdelivery Peel Step II:
Water, Lactic Acid, Hydroxyethylcellulose, Linoleamidopropyl Pg-Dimonium Chloride Phosphate, Salicylic Acid, Polyquaternium-10, Propylene Glycol, Diazolidinyl Urea, Methylparaben, Propylparaben.",72.0,unknown,1,6,4.41,398.0,,dry
PRD_00996,pure argan milk™ intensive hydrating treatment,josie maran,Water** (and) Argania Spinosa (Argan) Kernel Oil* (and) Propanediol** (and) Glyceryl Caprylate** (and) Glyceryl Undecylenate** (and) Phosphatidylglycerol** (and) Sodium Benzoate** (and) Xanthan Gum** (and) Citric Acid**. *Organic. **Natural.,56.0,unknown,1,6,4.45,2054.0,,normal
PRD_01111,saturn sulfur acne treatment mask,sunday riley,"Water, Sulfur, Isoamyl Laurate, Cetyl Ethylhexanoate, Niacinamide, Gum Arabic, Bentonite, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Polyglyceryl-2 Caprate, Olive Oil Glyceryth-8 Esters, Zinc PCA, Allantoin, Dipotassium Glycyrrhizate,, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Leptospermum Scoparium (Manuka) Branch/Leaf Oil, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Melia Azadirachta Leaf Extract, Amber Powder, Melia Azadirachta Flower Extract, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Leaf Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Quartz, Polysorbate 60, Sorbitan Isostearate, Tocopherol, Disodium EDTA, Phenoxyethanol, Polysorbate 20, Alcohol Denat., Chlorphenesin, PEG-40 Hydrogenated Castor Oil, Caprylyl Glycol.",55.0,unknown,1,8,4.11,5457.0,,dry
PRD_00977,premier cru serum,caudalie,"Polyphenols, Viniferine, Vine Resveratrol, Vinergy Complex, Vine Resveratrol, Micro Hylaronic Acid Complex, Grape-Seed Polyphenols, Vinolevure, Macro Hyluronic Acid, White Peony Extract.",150.0,unknown,1,8,4.21,3251.0,,normal
PRD_00759,luminous deep hydration firming serum,tatcha,"Water, Glycerin, Propanediol, Chondrus Crispus (Red Algae) Extract, Alcohol, Methyl Gluceth-¬‐20, Polyglyceryl-¬‐10 Eicosanedioate/Tetradecanedioate, Camellia Sinensis Leaf (Green Tea) Extract, Gold, Algae Extract, Sodium Hyaluronate, Carrageenan (Red Algae Origin), Lycium Barbarum Fruit Extract, Stearyl Glycyrrhetinate (Licorice Extract), Inositol (Rice Extract), Royal Jelly Extract, Sericin (Silk Extract), Squalane (Olive Derived), Chamomilla Recutita (Matricaria) Flower Extract, Hydrogenated Lecithin (Soy Derived), Xanthan Gum, Hydroxyethylcellulose, Silica, Sodium Dilauramidoglutamide Lysine, Titanium Dioxide, Synthetic Fluorphlogopite, Polyglyceryl-¬‐10 Myristate, Disodium Edta, Hdi/Trimethylol Hexyllactone Crosspolymer, Ethylhexylglycerin, Fragrance (Natural), Phenoxyethanol.",95.0,unknown,1,6,4.35,10720.0,,dry
PRD_01441,wild rose 15% vitamin c spotless serum,korres,"Water, Caprylic/Capric Triglyceride, Ascorbyl Tetraisopalmitate, Rosa Canina Fruit Oil, Glycerin, Squalane, Ethylhexyl Methoxycinnamate, Tocopheryl Acetate, Bisabolol, Butyl Methoxydibenzoylmethane, Citronellol, Ethylhexyl Salicylate, Ethylhexylglycerin, Geraniol, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Algae Extract, Lactic Acid, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Melia Azadirachta Extract, Moringa Pterygosperma Seed Oil, Pancratium Maritimum Extract, Panthenol, Potassium Sorbate, Rosa Damascena Flower Oil, Rosmarinus Officinalis (Rosemary) Extract, Sodium Benzoate, Sodium Chloride, Tocopherol, Zingiber Officinale (Ginger) Root Extract.",75.0,unknown,1,5,4.21,0.0,,normal
PRD_01029,rapid relief acne spot treatment,murad,"Water, Alcohol, Hamamelis Virginiana (Witch Hazel) Water, Propanediol, Pentylene Glycol, Glycerin, Silica, Butylene Glycol, Polyacrylate Crosspolymer-6, C12-15 Alkyl Lactate, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Avena Sativa (Oat) Kernel Extract, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Thymol, Terpineol, Hydroxyphenyl Propamidobenzoic Acid, Shea Butter Ethyl Esters, 4-t-Butylcyclohexanol, Disodium EDTA, Sodium Hydroxide.",22.0,unknown,1,10,4.31,2074.0,,dry
PRD_01038,rejuvenating serum,tata harper,"Aloe barbadensis Leaf Juice*, Water, Mangifera Indica (Mango) Seed Butter, Rosa damascena Flower Water*, Caprylic/Capric Triglyceride, Olea Europaea (Olive) Oil*, Galactoarabinan, Glycerin, Cetearyl alcohol, Carthamus tinctorius (safflower) Oleosomes*, Oryza sativa (Rice) Extract*, Cetearyl Olivate, Centella asiatica (Gotu Kola) Extract*, Leuconostoc Ferment Filtrate, Cetearyl glucoside, Sorbitan Olivate, Rosa Rubiginosa Seed Oil*, Salix alba (Willow) Bark Extract, Sclerotium gum, Oryza sativa (Rice) Extract*, Sodium hyaluronate, Borago officinalis (Borage) Leaf Extract, Medicago sativa (Alfalfa) Extract*, Pheonix dactylifera (Date) Seed Extract, Arnica montana (Arnica) Extract*, Sodium Phytate, Spiraea Ulmaria Flower Extract*, Tilia europaea (Linden) Leaf/Flower Extract*, Calendula officinalis (Calendula) Flower Extract*, Lavandula stoechas (Spanish Lavender) Extract, Propanediol, Narcissus tazetta (Daffodil) Bulb Extract*, Sambucus Nigra Fruit Extract, Menyanthes trifoliata (Buckbean) Flower Extract, Aroma**, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool.",110.0,unknown,1,9,3.33,1752.0,,oily
PRD_00737,lift serum intense with stem cell recovery complex,lancer,"Water, Glycerin, Cyclopentasiloxane, Caprylic/Capric Triglyceride, Pentylene Glycol, Cetearyl Alcohol, Dimethicone, Squalane, Vitis Vinifera (Grape) Juice Extract, Glycine Soja (Soybean) Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Tropaeolum Majus Extract, Hydrolyzed Manihot Esculenta Tuber Extract, Hexapeptide-48 HCl, Sodium Hyaluronate, Crithmum Maritimum Callus Culture Filtrate, Acrylates/Dimethicone Copolymer, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Sodium Hyaluronate Crosspolymer, Lecithin, Glyceryl Stearate, PEG-100 Stearate, Ethylhexyl Stearate, Sodium Isostearate, Isomalt, Ceteareth-20, Disodium EDTA, Sclerotium Gum, Propanediol, Gold, Phenoxyethanol, Caprylyl Glycol, Sodium Benzoate, Benzyl Benzoate, Xanthan Gum, Chlorphenesin, Ethylhexylglycerin, Butylphenyl Methylpropional, Fragrance, Limonene, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).",275.0,unknown,1,8,4.49,2103.0,,normal
PRD_01137,skin love glow elixir,becca,"Water, Butylene Glycol, Ascorbyl Glucoside, Honey, Methyl Gluceth-20, BIS-PEG-18 Methyl Ether Dimethyl Silane, Acetyl Glucosamine, Glycyrrhiza Glabra (Licorice) Leaf Extract, Sigesbeckia Orientalis (St. Paul's Wort) Extract, Whey Protein, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Lycium Chinense (Wolfberry) Fruit Extract, Paeonia Suffruticosa (Peony) Root Extract, Gentiana Lutea (Gentian) Root Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Algae Extract, Polygonum Cuspidatum Root Extract, Yeast Extract, Molasses Extract, Hydrolyzed Rice Bran Extract, Caffeine, Sodium Hyaluronate, Tocopheryl Linoleate/Oleate, Fragrance, Trehalose, Squalane, Ergothioneine, Glycerin, Glycereth-26, PEG-75, Oleth-3 Phosphate, Mica, Oleth-3, Titanium Dioxide (Ci 77891), Caprylyl Glycol, Carbomer, Oleth-5, Xanthan Gum, Citric Acid, Hexylene Glycol, Ethylhexyl Methoxycinnamate, Sodium Hydroxide, Linalool, Geraniol, Alpha-Isomethyl Ionone, Citronellol, Tetrasodium EDTA, Disodium EDTA, Blue 1 (Ci 42090), BHT, Phenoxyethanol.",48.0,unknown,1,10,4.33,5247.0,,normal
PRD_01064,resurfacing serum,tata harper,"Hordeum Vulgare Leaf Juice*, Propanediol, Aqua/Water/Eau, Silybum Marianum Ethyl Ester, Galactoarabinan, Glycerin, Salix Alba (Willow) Bark Extract, Cetearyl Olivate, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Sorbitan Olivate, Cupuacu Butter Glycerides, Isopropyl Shea Butterate, Lactobacillus Ferment, Leuconostoc Ferment Filtrate, Solanum Lycopersicum (Tomato) Fruit Extract, L (+) Lactic Acid, Vaccinium Myrtillus Fruit/Leaf Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Acer Saccharum (Sugar Maple) Extract, Citric Acid, Terminalia Ferdinandiana Fruit Extract, Lithospermum Erythrorhizon Root Extract, Hippophae Rhamnoides (Sea Buckthorn) Oil*, Plukenetia Volubilis Seed Oil*, Saccharide Isomerate, Tasmannia Lanceolata Fruit/Leaf Extract, Arnica Montana (Arnica) Extract*, Borago Officinalis (Borage) Leaf Extract*, Calendula Officinalis (Calendula) Flower Extract*, Medicago Sativa (Alfalfa) Extract*, Spiraea Ulmaria (Meadowsweet) Extract*, Sambucus Nigra Fruit Extract, Olea Europaea (Olive) Oil*, Tocopherol, Caprylic/Capric Triglyceride, Cetyl Palmitate, Sorbitan Palmitate, Sclerotium Gum, Aroma**, Sodium Phytate, Sodium Citrate, Mica, Alcohol, CI 77891, CI 77491, Citral, Limonene, Linalool, Geraniol, Benzyl Benzoate.",88.0,unknown,1,7,3.91,4708.0,,normal
PRD_01067,resveratrol lift firming serum,caudalie,"Water, Glycerin*, Butylene Glycol, Glyceryl Stearate Citrate*, Hexyldecanol*, Hexyldecyl Laurate*, Squalane*, Tocopheryl Acetate*, Polyglyceryl-3 Stearate*, Palmitoyl Grapevine Shoot Extract*, Hydrogenated Lecithin*, Polyacrylate Crosspolymer-6, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol, Ethylhexylglycerin, Sodium Dehydroacetate, Parfum (Fragrance), Sorbitan Laurate*, Hydrolyzed Hyaluronic Acid , Hyaluronic Acid, Hydroxyethylcellulose*, Acetyl Dipeptide-1 Cetyl Ester, Sodium Phytate*, Tocopherol*, Linalool, Limonene, Coumarin, Butylphenyl Methylpropional. *Plant Origin.",82.0,unknown,1,5,4.0,2345.0,,normal
PRD_00959,power advanced wrinkle fighter 360° eye serum,algenist,"Water, Dimethicone, Isododecane, Glycerin, Butylene Glycol, Polysilicone-11, Isohexadecane, Pentylene Glycol, Algae Exopolysaccharides, Chlorella Protothecoides, Plantago Lanceolata Leaf Extract, Darutoside, Polygonum Bistorta Root Extract, Nannochloropsis Oculata Extract, Albizia Julibrissin Bark Extract, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, N-Hydroxysuccinimide, Chrysin, Mica, Adenosine, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Pullulan, Tocopheryl Acetate, Steareth-20, Disodium EDTA, Chlorhexidine Digluconate, Citric Acid, Sodium Hydroxide, Xanthan Gum, Ethylhexylglycerin, Hexylene Glycol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.",70.0,unknown,1,5,4.58,1228.0,,sensitive
PRD_00488,fab skin lab retinol serum 0.25% pure concentrate,first aid beauty,"Water, Polysorbate 80, Caprylic/Capric Triglyceride, Polysorbate 20, Butylene Glycol, Persea Gratissima (Avocado) Oil, Glycerin, Dimethicone, Retinol, Magnesium Ascorbyl Phosphate, Colloidal Oatmeal, Tocopherol, Hydrolyzed Hyaluronic Acid, Ceramide NP, Acetyl Hexapeptide-8, Linoleic Acid, Allantoin, Phytosteryl Canola Glycerides, Palmitic Acid, Oleic Acid, Glycine Soja (Soybean) Oil, Hydroxypropyl Cyclodextrin, Aloe Barbadensis Leaf Juice, Triolein, Caprylyl Glycol,Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Lecithin, Stearic Acid, Maltodextrin, BHT, BHA, Phenoxyethanol, Sodium Hydroxide, Potassium Sorbate.",58.0,unknown,1,9,4.4,7807.0,,dry
PRD_00950,pore treatment strips,peace out,"-Hydrocolloid Bandage: Absorbs sebum, oil, and dead skin trapped deep within pores.
-DMAE: Helps visibly shrink enlarged pores.
-Vitamin A: Refines skin texture and prevents blackheads from forming.",19.0,unknown,1,7,3.59,2186.0,,normal
PRD_01410,water drench hyaluronic cloud serum,peter thomas roth,"Water, Saccharide Isomerate, Sodium Hyaluronate, Sodium PCA, Hydrolyzed Silk, Algae Extract, Mel (Honey) Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Magnesium Ferment, Eriodictyon Crassifolium Leaf Extract, Olea Europaea (Olive) Leaf Extract, Opuntia Tuna Flower/Stem Extract, Urea, Trehalose, Sorbitol, Glycerin, Citric Acid, Sodium Citrate, Propylene Glycol, Hexylene Glycol, Butylene Glycol, Polyquaternium-51, Triacetin, Pentylene Glycol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Potassium Benzoate, Phenoxyethanol.",65.0,unknown,1,7,4.21,1864.0,,sensitive
PRD_01158,snow mushroom water serum,volition beauty,"Tremella Fuciformis (Mushroom) Extract, Propanediol, Glycerin, Argania Spinosa(Argan) Kernel Oil, Sea Water, Sodium Hyaluronate, Citrullus Vulgaris (Watermelon) FruitExtract, Pyrus Malus (Apple) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate, 3-O-Ethyl Ascorbic Acid, Pentylene Glycol, Caprylyl Glycol, N-Prolyl Palmitoyl Tripeptide-56 Acetate, Hydroxyethylcellulose, Polyglyceryl-4 Caprate, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Sodium Carbomer, Ethylhexylglycerin.",62.0,unknown,1,9,4.3,2886.0,,normal
PRD_01079,revitalixir™ recovery serum,murad,"Water, Glycerin, Propanediol, Prunus Armeniaca (Apricot) Kernel Oil, Niacinamide, Pentylene Glycol, Caprylic/Capric Triglyceride, Alcohol Denat., 1,2-Hexanediol, Cannabis Sativa Seed Oil, Sodium Hyaluronate, Acetyl Hexapeptide-8, Caffeine, Plankton Extract, Tephrosia Purpurea Seed Extract, Sigesbeckia Orientalis Extract, Rosa Damascena Flower Extract, Spilanthes Acmella Flower Extract, Indigofera Tinctoria Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Caprylyl Glycol, Hydroxyethylcellulose, Carrageenan, Algin, PEG/PPG-17/6 Copolymer, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Hydroxyethylpiperazine Ethane Sulfonic Acid, Sodium Hydroxide, Sodium Lauryl Sulfate, Synthetic Fluorphlogopite, Phenoxyethanol, Mica, Tin Oxide, Iron Oxides (CI 77491), Titanium Dioxide (CI 77891), Fragrance, Linalool, Citronellol.",89.0,unknown,1,7,3.58,448.0,,normal
PRD_00990,protein booster skin serum,jack black,"Water, Glycerin, Caprylic/Capric Triglyceride, Aloe Barbadensis Leaf Juice*, Linum Usitatissimum (Linseed/Graine de lin) Seed Oil*, Camellia Sinensis Leaf Extract*, Cocos Nucifera (Coconut/ Noix de coco) Oil*, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Simmondsia Chinensis (Jojoba) Seed Oil, Sorghum Bicolor Stalk Juice, Ormenis Multicaulis Oil, Glycine Soja (Soybean/Graine de soja) Oil, Retinyl Palmitate, Zea Mays (Corn/Blé) Oil, Hamamelis Virginiana (Witch Hazel/ Hamamélis) Water, Lonicera Caprifolium (Honeysuckle/Chèvrefeuille) Flower Extract, Pelargonium Graveolens Flower Oil, Lonicera Japonica (Honeysuckle/Chèvrefeuille) Flower Extract, Rosmarinus Officinalis (Rosemary/ Romarin) Leaf Oil, Plantago Lanceolata Leaf Extract, Butylene Glycol, Caprylyl Glycol, Xanthan Gum, Polysorbate 20, Tocopherol, Ascorbyl Palmitate, Taurine, Sodium Hyaluronate, Teprenone, Citric Acid, Potassium Sorbate, Carbomer, Palmitoyl Oligopeptide, Sodium Polystyrene Sulfonate, Phenoxyethanol, Palmitoyl Tetrapeptide-7, Alcohol, Citronellol, Tocopheryl Acetate, Geraniol, Linalool, Sodium Sulfite. *Certified Organic.",62.0,unknown,1,7,4.02,2396.0,,normal
PRD_01127,shaping facial lift total v contouring serum,clarins,"Water, Alcohol, Caprylic/Capric Triglyceride, Butylene Glycol, Glycerin, Betaine, Dicaprylyl Carbonate, Caffeine, Carbomer, Tromethamine, Avena Sativa (Oat) Kernel Extract, Ethylhexylglycerin, Parfum/Fragrance, Polyacrylamide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Escin, Zingiber Zerumbet Extract, Sodium Acrylates Copolymer, C13-14 Isoparaffin, Hydrogenated Polyisobutene, Disodium Edta, Linalool, Phospholipids, Limonene, Laureth-7, Polyglyceryl-10 Stearate, Sodium Benzoate, Helianthus Annuus (Sunflower) Seed Oil, Citronellol, Baccharis Genistelloides Extract, Ethylene Brassylate, Diospyros Kaki Fruit Extract, Paullinia Cupana Seed Extract,Eugenol, Potassium Sorbate.",81.0,unknown,1,15,3.9,2949.0,,oily
PRD_00859,needles no more™,dr. brandt skincare,"Water, Perfluorohexane, Butyrospermum Parkii Butter, Perfluoroperhydrophenanthrene, Perfluorodecalin, Butylene Glycol, Dicaprylate/Dicaprate, Hydrogenated Lecithin, Polymethyl Methacrylate, Sodium Acrylates Copolymer, Magnesium Gluconate, C12-16 Alcohols, Palmitic Acid, Glyceryl Stearate, Isopropyl Palmitate, Methyl Methacrylate Crosspolymer, Glycerin, Phenoxyethanol, Prolinamidoethyl Imidazole, Cetearyl Alcohol, Menthone Glycerin Acetal, Glutamylamidoethyl Imidazole, Tocopherol, Lecithin, Stearic Acid, Sodium Cocoyl Glutamate, Butylene Glycol, Xanthan Gum, Hydroxyethylcellulose, Chlorphenesin, Sodium Phytate, Ethylhexylglycerin, Ricinus Communis (Castor) Seed Oil, Anthemis Nobilis Flower Oil, Silanediol Salicylate, Adenosine, Tromethamine, Linalool, Palmitoyl Hexapeptide-52, Polyvinyl Alcohol, Lactic Acid, Glycolic Acid, Palmitoyl Heptapeptide-18, Methylpropanediol, Lavandula Angustifolia (Lavender) Flower Extract.",89.0,unknown,1,7,3.9,7440.0,,normal
